student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa
S7333,6.01,Mechanical,2,0,0,0,0,26.3,7.7,56.3,1,5,1,54.7,0,0,None,None,0.0
S7334,8.45,IT,2,0,0,0,1,83.9,4.8,59.4,2,2,1,57.3,1,1,Startup,Analyst,48.2
S7335,7.15,EEE,2,0,0,1,1,76.6,7.0,77.3,2,5,2,89.3,2,1,MNC,Web Developer,87.89
S7336,6.94,IT,1,0,1,0,1,72.2,6.7,76.9,1,1,0,53.6,2,1,Mid-size,Analyst,60.48
S7337,6.66,Mechanical,1,1,1,0,0,62.3,10.0,57.6,0,3,0,69.1,2,1,MNC,Data Scientist,71.84
S7338,7.19,IT,3,0,0,0,1,65.1,9.0,95.3,1,2,0,57.4,1,1,Startup,Web Developer,53.66
S7339,7.2,CSE,1,1,0,0,1,68.4,6.7,72.1,0,2,0,48.6,2,1,MNC,Software Engineer,75.96
S7340,9.93,ECE,2,1,0,0,0,65.1,8.2,72.1,3,5,0,93.0,1,1,Startup,Web Developer,40.08
S7341,5.98,EEE,1,1,1,1,0,86.5,8.9,90.9,0,5,0,83.4,3,1,Top Tech,Analyst,118.33
S7342,8.91,ECE,3,1,1,0,0,47.0,4.9,45.9,0,2,0,44.7,2,1,MNC,Software Engineer,83.37
S7343,5.69,CSE,1,1,1,0,0,7.2,7.9,61.8,3,4,0,95.1,2,1,MNC,Software Engineer,70.96
S7344,8.42,EEE,3,1,0,0,0,83.5,7.1,75.3,0,6,1,58.3,1,0,None,None,0.0
S7345,8.32,EEE,3,1,1,0,1,99.7,7.7,71.7,1,5,0,83.7,3,1,MNC,Web Developer,73.2
S7346,8.2,CSE,2,1,1,0,0,6.1,8.2,78.9,1,2,1,67.3,2,1,MNC,Software Engineer,77.01
S7347,5.28,CSE,3,0,0,0,1,7.5,8.3,70.4,0,5,0,57.1,1,1,Startup,Analyst,39.08
S7348,8.68,Mechanical,1,0,0,0,0,3.4,9.1,45.8,2,2,0,60.6,0,1,Startup,Software Engineer,42.52
S7349,8.79,Civil,3,0,0,0,1,79.1,5.5,58.9,0,5,0,52.4,1,1,Startup,Analyst,38.84
S7350,9.37,Mechanical,1,1,1,0,0,48.5,5.5,93.3,0,1,0,38.5,2,1,MNC,Analyst,65.62
S7351,7.7,IT,3,0,0,0,1,84.4,6.7,57.1,0,5,0,51.5,1,1,Startup,Software Engineer,47.01
S7352,5.45,ECE,1,1,1,1,0,42.5,5.4,42.2,1,3,0,74.1,3,1,MNC,Software Engineer,69.97
S7353,5.19,ECE,3,1,0,0,1,4.6,8.6,41.5,0,5,0,66.2,2,0,None,None,0.0
S7354,7.19,Mechanical,3,1,1,0,1,98.0,6.2,43.9,1,2,0,68.2,3,1,MNC,Software Engineer,95.5
S7355,8.47,Mechanical,2,1,1,1,1,65.1,9.7,42.5,1,6,0,113.4,4,1,MNC,Web Developer,97.94
S7356,8.96,EEE,3,1,0,0,0,64.1,8.7,44.3,1,5,0,76.1,1,1,Startup,Web Developer,50.33
S7357,8.74,Civil,1,0,0,0,1,99.7,8.9,65.5,1,1,0,47.1,1,1,Startup,Software Engineer,45.43
S7358,9.51,IT,2,0,0,0,1,40.6,4.7,57.9,0,5,0,44.3,1,1,Startup,Web Developer,45.46
S7359,8.66,Civil,1,1,0,0,1,96.6,8.8,50.0,3,5,0,97.9,2,1,Mid-size,Web Developer,74.16
S7360,9.51,EEE,3,1,0,0,0,84.2,8.7,68.4,0,5,0,56.4,1,1,Startup,Analyst,45.93
S7361,7.11,CSE,2,1,0,0,1,54.0,5.5,90.4,1,5,0,74.7,2,1,Mid-size,Web Developer,68.06
S7362,8.91,CSE,1,1,1,0,0,9.5,7.0,75.0,0,1,1,46.9,2,1,Mid-size,Data Scientist,56.64
S7363,6.95,EEE,2,1,0,1,0,77.1,8.7,51.1,0,4,0,63.2,2,1,MNC,Software Engineer,70.97
S7364,6.91,EEE,2,1,0,0,0,74.8,6.9,90.6,0,4,0,54.4,1,1,Startup,Analyst,46.44
S7365,7.18,IT,1,1,1,0,0,4.4,8.2,79.0,2,4,0,80.4,2,1,MNC,Data Scientist,68.43
S7366,9.92,ECE,2,1,1,0,1,55.8,7.2,48.3,1,6,0,92.6,3,1,MNC,Data Scientist,81.19
S7367,6.86,IT,3,1,1,1,0,98.0,9.3,51.9,0,2,1,65.7,3,1,Mid-size,Analyst,65.21
S7368,9.72,Mechanical,3,1,1,0,1,84.7,4.0,64.5,0,5,0,68.9,3,1,MNC,Software Engineer,65.62
S7369,9.55,Mechanical,2,1,0,1,0,91.8,5.3,82.2,0,5,0,59.4,2,1,MNC,Software Engineer,79.74
S7370,9.27,CSE,3,1,0,0,1,60.2,8.8,86.5,0,4,0,67.5,2,1,MNC,Analyst,70.53
S7371,8.73,IT,2,1,0,0,1,78.9,7.5,62.0,0,1,0,42.9,2,1,MNC,Data Scientist,92.33
S7372,5.02,CSE,1,1,0,1,1,92.5,4.3,62.1,0,5,0,63.0,3,1,MNC,Web Developer,83.92
S7373,9.57,CSE,3,0,1,0,0,51.8,7.2,94.1,1,1,1,46.5,1,1,Startup,Web Developer,46.13
S7374,6.25,Mechanical,1,0,1,0,1,89.3,8.8,92.7,2,5,0,93.4,2,1,Mid-size,Software Engineer,69.49
S7375,5.81,CSE,2,1,0,1,0,16.0,7.7,94.2,1,1,3,58.5,2,0,None,None,0.0
S7376,5.4,CSE,1,0,1,0,1,67.1,9.1,71.1,2,3,0,77.4,2,1,MNC,Software Engineer,87.91
S7377,9.09,Civil,3,1,1,0,1,45.9,6.5,67.3,2,5,0,99.0,3,1,Mid-size,Analyst,75.64
S7378,7.34,CSE,3,1,1,0,0,75.7,7.5,65.7,1,2,0,60.7,2,1,MNC,Software Engineer,70.29
S7379,6.44,IT,2,1,1,0,0,38.2,7.1,58.2,1,2,0,59.0,2,1,MNC,Web Developer,80.04
S7380,8.76,IT,1,1,1,0,0,64.7,9.9,83.9,1,6,0,84.9,2,1,Mid-size,Software Engineer,50.24
S7381,7.67,EEE,1,0,1,0,0,43.5,8.6,52.1,1,6,0,74.1,1,1,Startup,Analyst,42.65
S7382,5.57,Civil,3,1,1,0,0,39.5,8.0,62.0,0,6,1,72.9,2,1,Mid-size,Software Engineer,65.73
S7383,9.12,CSE,3,0,0,0,1,90.0,9.7,86.2,0,2,0,52.8,1,1,Startup,Web Developer,53.75
S7384,6.44,ECE,2,0,0,0,1,74.8,8.8,95.5,0,5,0,58.2,1,1,Startup,Data Scientist,39.75
S7385,5.06,IT,1,1,1,0,0,93.9,6.6,87.7,2,5,1,83.8,2,1,MNC,Web Developer,75.68
S7386,9.36,ECE,3,0,1,1,1,3.9,7.5,82.0,2,2,1,84.4,3,1,MNC,Data Scientist,87.81
S7387,7.11,Mechanical,2,1,0,0,0,49.4,9.5,70.8,3,3,3,79.4,1,1,Startup,Analyst,53.09
S7388,9.06,EEE,1,1,1,1,1,10.5,6.8,63.7,0,2,1,68.4,4,1,Mid-size,Data Scientist,65.68
S7389,9.18,CSE,1,1,1,0,1,10.0,8.3,85.8,3,1,0,93.9,3,1,Mid-size,Analyst,73.96
S7390,9.84,Mechanical,1,0,1,1,0,90.8,9.8,69.8,0,3,0,63.8,2,1,Mid-size,Web Developer,51.84
S7391,9.92,EEE,2,1,1,0,0,3.6,6.5,67.6,0,6,2,70.1,2,0,None,None,0.0
S7392,5.88,EEE,3,1,0,1,1,3.0,9.2,82.3,0,4,0,79.7,3,1,Mid-size,Software Engineer,65.35
S7393,9.85,IT,1,1,1,1,0,78.2,9.1,42.3,1,5,2,88.1,3,1,Top Tech,Web Developer,94.54
S7394,6.36,Mechanical,1,1,0,0,0,60.4,7.7,71.3,0,4,0,51.8,1,1,Startup,Analyst,37.92
S7395,5.71,Mechanical,2,1,0,0,1,31.0,6.1,86.1,2,3,0,73.7,2,1,Mid-size,Software Engineer,65.65
S7396,5.4,Civil,3,1,0,0,0,66.2,7.4,82.2,1,6,0,67.3,1,1,Startup,Software Engineer,47.06
S7397,7.87,IT,3,1,1,0,0,31.1,4.6,56.6,1,3,0,56.1,2,1,MNC,Web Developer,85.73
S7398,8.15,Civil,3,0,0,1,0,18.0,8.4,43.9,2,1,0,58.6,1,1,Startup,Analyst,42.87
S7399,8.74,IT,3,0,0,1,0,20.3,8.0,89.0,1,6,0,76.8,1,1,Startup,Web Developer,50.78
S7400,5.44,Mechanical,3,1,0,0,0,3.1,6.1,41.1,1,3,0,57.7,1,0,None,None,0.0
S7401,9.68,IT,2,0,0,0,0,69.2,9.4,95.1,2,2,0,54.1,0,1,Startup,Web Developer,44.62
S7402,7.2,Mechanical,3,0,1,0,1,69.8,7.3,89.7,0,6,0,76.0,2,1,MNC,Web Developer,68.54
S7403,9.23,Civil,3,0,1,1,0,45.3,6.0,84.6,1,5,0,77.2,2,1,MNC,Software Engineer,84.63
S7404,6.24,ECE,1,0,1,1,1,92.5,8.4,88.2,0,6,0,88.6,3,1,MNC,Analyst,78.58
S7405,5.75,IT,3,1,0,0,0,86.8,4.9,99.0,0,4,0,43.4,1,1,Startup,Software Engineer,40.32
S7406,9.59,ECE,1,0,1,0,1,28.6,8.6,40.2,2,2,1,75.7,2,1,MNC,Web Developer,86.83
S7407,9.41,CSE,2,1,1,0,0,35.2,8.6,55.0,0,5,0,71.3,2,1,Mid-size,Web Developer,66.15
S7408,8.19,CSE,2,0,0,0,1,15.0,8.5,46.1,1,5,0,73.0,1,1,Startup,Data Scientist,39.73
S7409,5.52,IT,2,0,0,1,1,51.5,8.8,55.3,1,6,0,85.9,2,1,Mid-size,Analyst,73.39
S7410,9.09,Civil,3,1,1,1,0,67.7,4.2,68.1,3,5,1,93.0,3,1,MNC,Data Scientist,73.2
S7411,9.78,ECE,3,1,1,0,1,44.9,4.2,77.6,1,4,0,68.1,3,1,MNC,Web Developer,72.72
S7412,7.95,ECE,1,1,1,0,0,25.8,7.4,46.3,0,4,2,64.5,2,1,MNC,Web Developer,68.74
S7413,9.63,Mechanical,3,0,1,1,0,33.1,8.3,67.4,1,4,0,72.3,2,1,MNC,Web Developer,82.2
S7414,5.84,IT,2,0,1,0,1,75.7,8.5,84.4,0,6,0,74.2,2,1,MNC,Software Engineer,67.88
S7415,6.93,Mechanical,2,0,1,0,0,72.5,7.6,73.5,1,2,0,56.2,1,1,Startup,Analyst,45.86
S7416,8.36,Mechanical,2,0,1,0,1,46.7,5.4,56.2,2,1,1,65.5,2,1,MNC,Web Developer,72.39
S7417,7.59,Mechanical,1,1,0,0,0,89.2,9.3,79.6,2,4,0,76.3,1,1,Startup,Analyst,43.54
S7418,6.8,Mechanical,2,1,0,0,1,13.4,7.0,87.2,0,1,1,41.1,2,0,None,None,0.0
S7419,8.69,CSE,2,1,1,1,1,54.3,5.6,47.9,0,6,0,85.9,4,1,MNC,Web Developer,78.52
S7420,9.69,Mechanical,2,1,0,0,1,80.3,4.2,55.2,1,6,0,72.8,2,1,MNC,Data Scientist,76.8
S7421,8.5,CSE,2,0,0,1,0,69.3,7.9,49.0,0,4,3,50.7,1,0,None,None,0.0
S7422,9.34,CSE,1,1,1,1,0,51.2,6.4,69.8,0,6,0,74.4,3,1,MNC,Analyst,74.13
S7423,9.5,CSE,2,1,1,0,0,38.6,4.4,95.4,0,2,0,42.5,2,1,MNC,Data Scientist,69.01
S7424,8.52,IT,2,1,1,1,0,69.8,9.9,75.4,1,5,1,98.9,3,1,MNC,Data Scientist,71.4
S7425,9.24,Civil,2,1,1,1,0,28.4,7.3,62.0,1,4,0,81.2,3,1,MNC,Analyst,78.04
S7426,7.89,Mechanical,3,1,1,0,0,78.5,4.3,56.2,1,6,0,72.3,2,1,MNC,Data Scientist,84.51
S7427,7.81,CSE,3,1,0,0,1,15.8,8.6,69.0,2,3,0,82.6,2,1,Mid-size,Data Scientist,53.15
S7428,5.8,ECE,3,1,1,0,0,9.6,9.8,43.9,3,3,1,94.2,2,1,Mid-size,Web Developer,65.18
S7429,8.52,Mechanical,3,0,1,0,1,17.1,7.5,40.8,0,6,1,68.8,2,1,Mid-size,Data Scientist,65.16
S7430,7.58,Mechanical,1,1,1,0,0,65.4,7.4,80.1,3,4,0,97.1,2,1,Mid-size,Web Developer,57.35
S7431,8.45,IT,2,1,0,0,0,5.5,5.6,98.7,3,4,0,77.1,1,1,Startup,Web Developer,41.65
S7432,8.86,EEE,1,1,0,0,1,56.0,7.8,91.1,0,6,0,71.9,2,1,MNC,Web Developer,89.4
S7433,5.48,Mechanical,3,1,1,0,0,14.8,5.1,81.3,1,6,1,78.9,2,0,None,None,0.0
S7434,9.09,CSE,2,1,0,0,1,56.9,4.6,68.3,3,1,0,70.8,2,1,Mid-size,Software Engineer,54.44
S7435,6.65,Mechanical,1,1,1,1,0,50.2,6.5,69.2,0,2,1,62.0,3,1,MNC,Software Engineer,85.27
S7436,5.78,ECE,1,1,1,1,1,46.3,9.0,40.4,1,4,0,96.5,4,1,Mid-size,Data Scientist,76.86
S7437,9.01,CSE,3,1,1,1,1,0.1,7.6,44.0,0,5,1,89.1,4,1,Mid-size,Data Scientist,52.19
S7438,8.13,ECE,3,0,1,1,0,30.8,5.8,91.7,0,2,1,48.2,2,0,None,None,0.0
S7439,7.88,Mechanical,3,1,1,0,1,99.8,4.3,76.7,1,2,0,59.9,3,1,Mid-size,Data Scientist,59.36
S7440,5.88,IT,3,1,1,0,1,59.1,5.8,83.9,1,5,0,77.7,3,1,Mid-size,Web Developer,58.47
S7441,7.63,CSE,1,1,0,0,0,72.7,7.5,77.4,2,2,0,61.7,1,1,Startup,Data Scientist,47.3
S7442,9.07,EEE,3,1,0,0,0,5.4,6.5,47.9,0,1,0,38.3,1,0,None,None,0.0
S7443,9.65,EEE,1,1,0,1,1,96.2,5.2,60.6,1,1,0,65.0,3,1,Top Tech,Analyst,99.44
S7444,5.3,IT,1,1,1,0,1,97.5,8.5,69.2,1,4,1,90.4,3,1,Top Tech,Software Engineer,97.72
S7445,5.58,ECE,2,0,0,1,1,52.1,8.6,60.5,1,5,1,82.7,2,1,Mid-size,Software Engineer,58.33
S7446,6.76,EEE,2,0,0,0,0,19.4,9.7,74.9,0,4,0,46.5,0,1,Startup,Software Engineer,44.21
S7447,9.14,IT,2,0,0,0,0,32.1,8.3,76.4,1,6,0,69.5,0,1,Startup,Analyst,46.64
S7448,8.72,ECE,2,0,0,1,0,45.6,5.1,74.2,1,5,3,61.4,1,1,Startup,Data Scientist,41.49
S7449,9.21,ECE,1,1,1,0,0,5.2,8.6,59.3,1,4,0,76.9,2,1,Mid-size,Software Engineer,49.37
S7450,8.6,EEE,2,1,0,0,0,32.9,8.8,55.1,0,4,0,54.8,1,1,Startup,Software Engineer,45.43
S7451,9.57,IT,3,1,1,0,0,46.3,9.1,71.3,1,5,0,85.8,2,1,Mid-size,Analyst,68.4
S7452,6.94,ECE,1,1,0,1,0,61.8,6.0,99.0,1,3,0,65.2,2,1,MNC,Web Developer,79.53
S7453,6.98,EEE,1,1,0,1,1,39.7,6.2,47.3,1,2,2,70.9,3,1,Mid-size,Web Developer,50.32
S7454,8.54,Civil,2,0,0,0,1,87.3,8.4,65.8,2,6,0,80.4,1,1,Startup,Software Engineer,45.05
S7455,6.43,Mechanical,1,1,0,0,0,49.8,8.5,95.4,2,5,1,82.9,1,1,Startup,Analyst,45.18
S7456,7.05,Mechanical,3,1,0,0,0,58.1,5.6,48.4,2,5,0,68.6,1,1,Startup,Software Engineer,47.08
S7457,9.5,Mechanical,3,1,1,0,0,15.5,4.0,74.0,0,2,0,45.3,2,0,None,None,0.0
S7458,6.38,Civil,1,1,1,0,0,47.6,9.3,82.7,1,2,0,65.5,2,1,MNC,Web Developer,78.27
S7459,8.49,EEE,3,1,1,0,0,85.9,10.0,48.1,2,2,0,77.5,2,1,Mid-size,Data Scientist,73.14
S7460,6.83,CSE,2,0,0,0,0,84.8,9.1,96.6,0,3,0,44.3,0,1,Startup,Software Engineer,41.55
S7461,9.81,EEE,2,1,0,0,0,18.7,5.2,98.5,0,5,0,50.7,1,1,Startup,Web Developer,40.46
S7462,6.93,Mechanical,1,0,1,1,0,17.2,7.8,81.5,0,6,0,75.5,2,1,Mid-size,Data Scientist,59.89
S7463,6.69,ECE,3,1,0,1,1,72.5,8.0,66.6,1,5,0,89.3,3,1,Mid-size,Data Scientist,60.1
S7464,5.14,EEE,3,1,1,1,1,24.9,8.4,49.2,2,6,0,119.8,4,1,MNC,Web Developer,82.48
S7465,8.8,ECE,3,0,1,0,0,96.2,8.2,46.5,0,4,0,53.7,1,1,Startup,Web Developer,48.16
S7466,9.79,Mechanical,3,1,0,1,1,94.7,7.7,40.9,0,4,0,75.9,3,1,Mid-size,Data Scientist,64.31
S7467,9.0,Civil,3,1,1,0,1,60.7,5.2,56.4,3,6,1,107.8,3,1,MNC,Web Developer,77.27
S7468,6.55,Civil,3,0,1,0,0,70.8,8.4,73.2,3,6,1,99.7,1,1,Startup,Web Developer,54.97
S7469,6.2,ECE,3,1,0,0,0,91.3,9.7,64.6,0,6,0,65.0,1,1,Startup,Web Developer,42.19
S7470,9.92,Mechanical,2,1,0,0,1,52.7,9.5,99.3,0,4,0,64.0,2,1,MNC,Software Engineer,65.71
S7471,7.19,ECE,2,1,1,0,1,40.4,5.3,98.6,3,6,0,110.7,3,1,MNC,Analyst,82.41
S7472,9.66,ECE,3,1,1,0,0,38.2,10.0,43.1,0,6,0,75.0,2,1,MNC,Software Engineer,68.09
S7473,8.2,CSE,1,0,0,1,1,91.1,7.9,51.1,2,4,0,84.5,2,1,Mid-size,Data Scientist,55.67
S7474,5.18,Civil,3,1,1,0,0,43.0,6.1,84.6,2,6,1,89.0,2,1,MNC,Data Scientist,75.21
S7475,8.43,CSE,3,0,1,1,1,19.8,5.7,57.7,0,4,0,65.8,3,1,Mid-size,Web Developer,48.38
S7476,7.9,ECE,1,0,1,1,1,52.7,4.1,65.3,1,6,0,79.7,3,1,MNC,Web Developer,82.03
S7477,6.65,Civil,1,1,0,1,0,78.0,9.0,83.5,1,3,1,68.2,2,1,MNC,Analyst,90.08
S7478,6.94,CSE,1,1,0,1,1,26.1,9.3,42.5,0,3,0,76.1,3,1,Mid-size,Web Developer,65.85
S7479,9.87,CSE,2,1,0,0,1,89.8,8.5,98.3,1,3,0,71.6,2,1,MNC,Software Engineer,91.55
S7480,7.31,IT,3,1,0,1,0,47.6,7.8,68.3,1,3,2,71.3,2,0,None,None,0.0
S7481,9.22,Mechanical,3,0,1,0,0,70.1,4.4,92.4,0,3,0,33.5,1,1,Startup,Web Developer,47.83
S7482,9.44,IT,2,1,1,0,1,31.9,4.3,56.7,1,3,0,66.3,3,1,MNC,Analyst,80.12
S7483,6.43,IT,2,1,1,0,0,90.1,5.1,50.5,1,4,0,66.9,2,1,Mid-size,Data Scientist,68.47
S7484,5.22,CSE,3,0,1,0,0,55.4,4.0,65.9,0,2,0,35.0,1,0,None,None,0.0
S7485,5.9,Mechanical,2,1,1,1,1,70.8,5.4,96.8,2,4,1,91.6,4,1,Mid-size,Analyst,62.41
S7486,6.12,ECE,3,0,1,0,0,38.4,7.4,43.2,1,6,1,72.2,1,0,None,None,0.0
S7487,7.48,CSE,2,0,0,1,1,72.1,5.8,50.3,0,6,1,63.4,2,1,Mid-size,Web Developer,50.7
S7488,9.08,CSE,1,1,1,1,1,28.7,5.8,45.2,1,5,0,88.5,4,1,Mid-size,Software Engineer,57.54
S7489,8.84,Mechanical,3,0,0,0,0,96.4,9.5,96.9,3,3,0,76.3,0,1,Startup,Analyst,44.87
S7490,9.69,IT,2,1,1,0,0,21.0,8.6,44.9,2,3,0,82.7,2,1,Mid-size,Analyst,75.15
S7491,8.46,IT,1,1,1,0,0,21.7,6.0,82.1,0,6,0,64.5,2,1,MNC,Analyst,76.45
S7492,9.06,EEE,2,1,0,0,1,42.4,4.5,56.6,1,6,1,71.2,2,1,Mid-size,Analyst,55.81
S7493,6.88,Civil,3,1,1,0,1,46.9,9.8,42.4,1,4,0,86.3,3,1,Mid-size,Web Developer,54.86
S7494,6.93,EEE,2,1,1,0,0,96.3,7.8,57.8,1,4,2,74.2,2,1,Mid-size,Web Developer,72.85
S7495,5.24,CSE,2,0,1,0,0,28.3,4.6,67.2,1,3,0,45.2,1,1,Startup,Web Developer,35.78
S7496,9.41,ECE,1,1,1,0,1,19.5,5.2,88.5,3,4,1,96.4,3,1,MNC,Software Engineer,75.63
S7497,9.87,ECE,2,0,1,1,0,74.6,7.7,61.6,3,4,1,91.5,2,1,MNC,Web Developer,75.83
S7498,7.37,ECE,2,1,1,0,0,52.2,4.2,97.5,3,2,0,74.1,2,1,MNC,Web Developer,70.39
S7499,9.55,ECE,3,1,0,1,1,87.9,6.8,65.3,1,3,0,76.8,3,1,Mid-size,Software Engineer,59.42
S7500,7.69,Mechanical,2,0,0,0,0,77.5,9.9,92.0,1,4,0,59.6,0,1,Startup,Analyst,52.05
S7501,9.59,ECE,1,1,1,1,0,0.0,6.7,53.2,2,6,0,102.3,3,1,MNC,Data Scientist,74.69
S7502,5.92,Mechanical,3,1,0,0,0,71.9,5.3,70.7,1,2,1,47.0,1,0,None,None,0.0
S7503,9.24,CSE,2,1,1,0,1,62.6,9.3,61.0,2,6,0,112.0,3,1,MNC,Data Scientist,84.08
S7504,5.69,IT,2,0,0,1,0,17.2,7.2,80.3,3,1,0,69.1,1,1,Startup,Analyst,36.36
S7505,5.28,EEE,2,1,0,1,0,58.1,5.0,92.7,1,6,2,72.4,2,1,MNC,Data Scientist,83.46
S7506,6.74,Civil,1,0,1,0,0,24.7,7.8,61.0,0,1,1,35.0,1,0,None,None,0.0
S7507,6.2,EEE,2,1,1,0,1,46.4,8.9,67.3,0,1,0,58.8,3,1,Mid-size,Analyst,68.7
S7508,9.57,CSE,1,1,1,1,0,62.8,8.1,75.7,0,2,1,68.8,3,1,Mid-size,Web Developer,68.74
S7509,7.05,Civil,2,0,1,0,0,40.6,5.3,83.8,1,6,0,62.4,1,1,Startup,Analyst,41.28
S7510,8.26,IT,1,0,0,0,1,27.4,9.0,65.1,2,2,0,62.5,1,1,Startup,Software Engineer,49.55
S7511,6.35,Civil,3,0,1,0,0,1.6,5.3,88.3,2,5,0,73.4,1,1,Startup,Web Developer,46.71
S7512,9.49,IT,1,0,1,0,0,20.8,4.2,48.4,1,4,0,54.9,1,1,Startup,Software Engineer,37.42
S7513,9.86,IT,1,1,0,1,1,30.8,5.8,94.0,1,3,3,74.9,3,1,MNC,Analyst,77.65
S7514,6.42,IT,2,1,0,0,1,29.3,6.2,94.2,1,1,0,49.4,2,1,MNC,Web Developer,85.22
S7515,8.21,EEE,3,0,1,0,1,75.6,6.1,50.5,1,5,0,77.3,2,1,Mid-size,Web Developer,57.93
S7516,6.78,ECE,2,0,0,0,0,49.1,5.9,69.7,0,5,0,41.9,0,1,Startup,Data Scientist,40.96
S7517,8.67,ECE,3,1,0,0,1,12.8,7.4,98.7,1,1,3,61.0,2,0,None,None,0.0
S7518,6.26,CSE,2,1,1,0,0,78.0,6.6,85.7,0,6,0,66.4,2,1,MNC,Software Engineer,70.59
S7519,7.98,CSE,1,1,1,1,0,44.7,6.8,48.9,2,2,1,76.7,3,1,MNC,Data Scientist,89.81
S7520,7.08,ECE,3,0,1,1,0,4.6,5.5,43.1,2,6,0,82.2,2,1,Mid-size,Software Engineer,51.71
S7521,9.89,CSE,2,1,1,0,0,35.1,9.2,74.7,2,3,0,79.4,2,1,Mid-size,Analyst,54.35
S7522,8.56,Mechanical,3,1,0,1,0,15.2,8.4,81.7,3,5,1,105.1,2,1,MNC,Web Developer,93.84
S7523,8.11,CSE,1,1,1,0,0,4.7,4.5,73.6,1,4,0,63.7,2,1,MNC,Software Engineer,81.8
S7524,6.28,CSE,2,1,0,0,1,16.8,9.8,82.1,2,1,0,69.8,2,1,Mid-size,Web Developer,61.33
S7525,8.71,EEE,3,1,1,1,0,44.8,4.3,85.8,0,6,0,76.8,3,1,MNC,Web Developer,85.47
S7526,9.84,Mechanical,1,1,0,1,0,37.1,9.4,76.5,2,6,0,101.3,2,1,MNC,Data Scientist,74.21
S7527,6.82,CSE,1,1,1,1,0,34.0,6.5,67.6,0,6,1,79.9,3,1,Mid-size,Analyst,53.86
S7528,8.7,EEE,1,1,1,1,1,26.8,6.7,98.8,0,2,0,72.5,4,1,Mid-size,Analyst,67.55
S7529,9.68,EEE,1,1,0,0,1,34.1,6.8,86.2,2,6,0,94.4,2,1,MNC,Web Developer,90.79
S7530,8.93,ECE,1,1,1,0,1,69.8,5.9,63.7,3,6,0,110.5,3,1,Mid-size,Web Developer,61.9
S7531,9.79,CSE,1,1,0,0,1,55.9,7.5,65.8,2,6,0,90.6,2,1,MNC,Software Engineer,84.73
S7532,8.91,IT,1,1,0,0,0,57.5,4.1,57.5,0,6,0,51.3,1,1,Startup,Data Scientist,39.88
S7533,6.91,Mechanical,2,1,0,1,1,94.3,4.4,97.7,1,2,0,59.8,3,1,Mid-size,Data Scientist,62.13
S7534,9.27,Civil,2,0,1,0,0,11.5,5.9,48.9,2,5,0,72.4,1,1,Startup,Analyst,46.48
S7535,7.73,IT,2,1,0,0,0,40.8,9.3,93.6,1,6,0,76.6,1,1,Startup,Analyst,47.67
S7536,7.94,Civil,3,1,0,0,0,35.9,4.8,74.3,0,6,0,56.3,1,0,None,None,0.0
S7537,7.67,Civil,2,0,0,0,1,55.4,6.4,98.6,0,2,0,38.8,1,1,Startup,Software Engineer,45.55
S7538,5.41,EEE,3,0,0,0,1,82.0,9.4,52.8,0,6,1,71.2,1,1,Startup,Analyst,41.29
S7539,6.16,Civil,1,1,1,1,0,28.9,4.6,99.3,1,6,0,85.7,3,1,MNC,Analyst,80.86
S7540,5.04,ECE,3,1,1,1,1,4.4,8.7,93.8,1,1,2,85.5,4,0,None,None,0.0
S7541,6.73,IT,2,1,0,1,0,2.9,8.9,42.6,3,1,0,85.1,2,1,MNC,Data Scientist,86.42
S7542,5.12,CSE,3,1,0,0,1,34.0,6.8,81.0,3,4,1,92.4,2,1,Mid-size,Data Scientist,72.27
S7543,7.75,Mechanical,2,0,0,1,0,21.5,9.5,60.5,0,4,0,53.6,1,1,Startup,Analyst,38.6
S7544,5.35,ECE,2,1,0,0,1,53.9,6.6,69.3,2,5,0,89.2,2,1,MNC,Software Engineer,75.11
S7545,6.01,CSE,3,0,1,0,0,92.5,7.9,96.2,0,2,1,46.9,1,1,Startup,Web Developer,50.82
S7546,7.12,ECE,2,0,0,0,1,99.7,6.5,68.1,1,3,1,51.2,1,1,Startup,Analyst,44.6
S7547,8.72,ECE,3,1,0,0,1,39.1,6.5,80.5,1,6,0,81.1,2,1,Mid-size,Web Developer,52.4
S7548,9.65,ECE,3,1,0,1,0,15.2,4.5,42.8,2,2,0,65.4,2,1,Mid-size,Data Scientist,52.8
S7549,8.64,IT,1,1,1,0,1,80.9,4.8,57.0,2,3,0,83.8,3,1,Top Tech,Software Engineer,97.49
S7550,8.52,IT,1,1,1,1,0,26.9,4.3,55.9,0,3,0,56.7,3,1,MNC,Data Scientist,84.98
S7551,6.93,Civil,2,1,0,1,1,8.8,9.3,58.6,0,5,1,86.0,3,1,MNC,Analyst,68.72
S7552,7.26,Mechanical,3,0,1,0,0,56.5,6.9,56.5,2,6,0,82.7,1,1,Startup,Web Developer,45.54
S7553,8.59,Civil,3,0,1,0,1,90.8,6.4,79.8,1,5,0,69.3,2,1,MNC,Software Engineer,92.31
S7554,5.33,EEE,2,0,1,1,0,33.4,8.3,62.2,1,2,0,63.3,2,1,MNC,Web Developer,70.73
